timestamp,time_utc,up_price,down_price,combined,up_volume,down_volume,trades
1767954022,10:20:22,0.6759672021349132,0.3253212179809602,1.0012884201158734,110.15717,83.48481899999999,36
1767954024,10:20:24,0.6864485556374034,0.31421885776845077,1.0006674134058542,427.05879500000003,476.3612949999999,43
1767954026,10:20:26,0.6828902860471946,0.3156314382829293,0.9985217243301239,42.420867,73.29836700000001,21
1767954028,10:20:28,0.6832110215615202,0.3176217084950039,1.000832730056524,105.072879,141.862879,26
1767954030,10:20:30,0.6810859300006183,0.31878154585015656,0.9998674758507748,360.740158,362.54015799999996,24
1767954032,10:20:32,0.6871985874306191,0.3127900934369863,0.9999886808676055,1232.467887,1237.467887,29
1767954034,10:20:34,0.687713978830014,0.3122860211699861,1.0,91.589668,91.589668,16
1767954036,10:20:36,0.6896868780626247,0.3103131219373752,1.0,255.493469,255.493469,26
1767954038,10:20:38,0.6953411995822212,0.3050645267805176,1.0004057263627388,1998.4802020000004,2061.460202,85
1767954040,10:20:40,0.7136592815928021,0.28692756862904784,1.00058685022185,736.4653940000001,674.077618,40
1767954042,10:20:42,0.7149370977413861,0.2861950872239063,1.0011321849652925,158.760118,122.481788,16
1767954044,10:20:44,0.7262289035435079,0.2731747094329541,0.999403612976462,326.5738610000001,305.363861,43
1767954046,10:20:46,0.7270952410042202,0.2720992214380822,0.9991944624423024,163.647487,178.807487,37
1767954048,10:20:48,0.727069179361512,0.2729229782796512,0.9999921576411632,225.602458,225.352458,33
1767954050,10:20:50,0.740542880009708,0.25939937523812784,0.9999422552478359,312.041219,282.04121900000007,60
1767954052,10:20:52,0.7450342517147844,0.2547940695086701,0.9998283212234546,41.846664,40.466664,15
1767954054,10:20:54,0.7493285586392121,0.25081128921231194,1.000139847851524,245.74,203.38,14
1767954056,10:20:56,0.7443935445387133,0.25464400950102023,0.9990375540397336,50.40742800000001,60.854096000000006,21
1767954058,10:20:58,0.7566251657088335,0.24627963503375105,1.0029048007425847,101.40753899999999,96.730698,26
1767954060,10:21:00,0.7564482169429373,0.24462875712631663,1.001076974069254,111.944202,86.416312,23
1767954062,10:21:02,0.7577284410467233,0.24319985098936642,1.0009282920360898,204.13314799999998,144.91314799999998,26
1767954064,10:21:04,0.7580365972993932,0.24442886163406494,1.002465458933458,109.35156599999999,86.862095,22
1767954066,10:21:06,0.7573392331403832,0.2422450141043011,0.9995842472446843,18.791575,22.271575,10
1767954068,10:21:08,0.7560682067194932,0.24435260863479044,1.0004208153542835,38.964724000000004,35.197357,13
1767954070,10:21:10,0.7507094415532951,0.249404985668021,1.000114427221316,117.215787,119.085787,18
1767954072,10:21:12,0.7766214716277345,0.22202776488184472,0.9986492365095793,510.39827699999995,499.85827700000004,62
1767954074,10:21:14,0.796363591621647,0.20379493552992503,1.000158527151572,113.7837,142.316726,34
1767954076,10:21:16,0.8291472068030755,0.17060324184238207,0.9997504486454576,7627.002975,6958.258835999999,107
1767954078,10:21:18,0.8155953106003376,0.1808167333940082,0.9964120439943458,265.444383,134.682922,24
1767954080,10:21:20,0.8105142979824215,0.18945779586952632,0.9999720938519479,522.8504469999998,311.511441,66
1767954082,10:21:22,0.8045803709986034,0.19511095174800636,0.9996913227466098,356.297514,321.075293,55
1767954084,10:21:24,0.7983409687845591,0.20137394361840355,0.9997149124029626,260.13350199999996,333.877456,57
1767954086,10:21:26,0.7983009924682853,0.20093339136134794,0.9992343838296333,488.93250000000006,465.2925000000001,37
1767954088,10:21:28,0.7949371677653961,0.2040554979722438,0.9989926657376399,149.14987599999998,123.875589,44
1767954090,10:21:30,0.7920394416004467,0.20815609123247159,1.0001955328329184,111.43117800000002,123.24879299999998,43
1767954092,10:21:32,0.7840923977367756,0.21597753273871384,1.0000699304754894,239.517555,248.44256399999998,61
1767954094,10:21:34,0.7841323411890169,0.2166074830608603,1.000739824249877,344.74890500000004,374.153445,61
1767954096,10:21:36,0.7875026762833424,0.21277280131402485,1.0002754775973672,211.09498799999997,150.48727,29
1767954098,10:21:38,0.7800000057270979,0.21999999427290198,0.9999999999999999,108.257271,108.257271,6
1767954100,10:21:40,0.7916511368641742,0.2083425860281735,0.9999937228923477,174.26708,173.60708,25
1767954102,10:21:42,0.7860316814046695,0.20458772892227187,0.9906194103269413,196.4875,88.8675,30
1767954104,10:21:44,0.785093226722383,0.21386596144941117,0.9989591881717942,389.884403,538.8244030000001,34
1767954106,10:21:46,0.8164591899782233,0.18329219941129946,0.9997513893895228,943.1528660000001,926.2262090000003,67
1767954108,10:21:48,0.8396885635272534,0.1590116371971267,0.9987002007243801,5040.1781980000005,4607.4994190000025,79
1767954110,10:21:50,0.810256348675758,0.1899985279210412,1.0002548765967991,351.09262700000005,341.10262700000004,20
1767954112,10:21:52,0.7826174545594862,0.21770200360840364,1.0003194581678898,1145.8348069999997,1250.4078119999997,92
1767954114,10:21:54,0.7732855104615739,0.22808100812089913,1.001366518582473,709.09167,956.1416699999999,80
1767954116,10:21:56,0.7830296926387235,0.2158023785697395,0.998832071208463,132.020567,181.05056700000003,38
1767954118,10:21:58,0.7927142957464869,0.20694600873533683,0.9996603044818237,151.09916099999998,204.36487399999996,35
1767954120,10:22:00,0.7923130741005352,0.20693444568780908,0.9992475197883443,147.844641,153.30892299999996,37
1767954122,10:22:02,0.7935175587354296,0.2067069732799637,1.0002245320153933,150.95714099999998,181.687141,43
1767954124,10:22:04,0.7910476868129818,0.2091947433144918,1.0002424301274735,639.3152339999999,755.600234,40
1767954126,10:22:06,0.8027328242920846,0.19735941304983087,1.0000922373419154,530.193838,548.7138380000001,71
1767954128,10:22:08,0.8111517156883287,0.18923852931527393,1.0003902450036026,143.16120000000004,162.1612,32
1767954130,10:22:10,0.8258389084119246,0.1747102425587395,1.000549150970664,143.71142700000001,129.580365,33
1767954132,10:22:12,0.8453111513920863,0.15446531708444772,0.999776468476534,221.160926,194.16092600000002,35
1767954134,10:22:14,0.8364663436324392,0.1629991047125412,0.9994654483449804,585.429398,661.0993980000001,42
1767954136,10:22:16,0.8603496064200626,0.1392176725488604,0.9995672789689231,688.9521649999999,599.5735920000001,72
1767954138,10:22:18,0.8604425911983467,0.14191352705605867,1.0023561182544054,144.478743,160.028205,44
1767954140,10:22:20,0.8508987626255451,0.14928179363309899,1.000180556258644,310.115421,320.243332,13
1767954142,10:22:22,0.851194841076738,0.1490530105388276,1.0002478516155657,526.0173609999999,370.226665,18
1767954144,10:22:24,0.860937554427857,0.1371193193320506,0.9980568737599076,1323.081672,531.6316720000001,41
1767954146,10:22:26,0.8607093295554796,0.13873713301052204,0.9994464625660017,353.806546,357.096546,26
1767954148,10:22:28,0.8601396134515641,0.139349449946927,0.9994890633984911,358.14285400000006,383.062854,15
1767954150,10:22:30,0.889775976288925,0.11484382409893719,1.0046198003878621,906.013069,714.4586280000002,68
1767954152,10:22:32,0.8991919852744541,0.10218586323466948,1.0013778485091236,255.948677,135.785348,44
1767954154,10:22:34,0.8968775458212324,0.10442298531904456,1.001300531140277,226.421289,137.710179,33
1767954156,10:22:36,0.9000000000000001,0.09999999999999999,1.0000000000000002,52.23331,110.05109,30
1767954158,10:22:38,0.9014053795277841,0.09914751235749349,1.0005528918852775,295.38618700000006,279.171906,31
1767954160,10:22:40,0.9184170286861498,0.08088462963730213,0.999301658323452,734.5226220000001,678.249987,38
1767954162,10:22:42,0.9187654652906385,0.08000000027225986,0.9987654655628984,329.516924,293.836924,20
1767954164,10:22:44,0.9125761104101192,0.08784261403014217,1.0004187244402614,339.743932,347.743932,22
1767954166,10:22:46,0.9160457635273459,0.08230225102125162,0.9983480145485976,471.85392499999995,367.99697000000003,41
1767954168,10:22:48,0.9137131454422209,0.080526379344887,0.994239524787108,1077.1078570000002,422.16785699999997,20
1767954170,10:22:50,0.9165516953150792,0.08101105265256625,0.9975627479676454,28.999978,98.906936,14
1767954172,10:22:52,0.9142094497388566,0.08693307359053444,1.0011425233293911,39.43004199999999,32.05222,11
1767954174,10:22:54,0.9267398644734597,0.07087517792458572,0.9976150423980454,40.826541999999996,150.826542,21
1767954176,10:22:56,0.9281724502666162,0.0700000015558588,0.998172451822475,28.945899,167.11028199999998,11
1767954178,10:22:58,0.9279599785385892,0.07287997627823038,1.0008399548168196,38.82317,43.403169999999996,16
1767954180,10:23:00,0.929999996066475,0.07000000094091167,0.9999999970073866,94.06320899999999,63.767942,21
1767954182,10:23:02,0.9214428714035088,0.0786206896551724,1.0000635610586812,210.526343,43.50000000000001,18
1767954184,10:23:04,0.93,0.07,1.0,12.2258,5.3758,5
1767954186,10:23:06,0.9279842598782292,0.07000000029727903,0.9979842601755082,168.52372799999998,134.55372799999998,14
1767954188,10:23:08,0.9065439479164925,0.09226616470979447,0.9988101126262869,607.646019,527.929552,100
1767954190,10:23:10,0.8976560364534923,0.1024479906143333,1.0001040270678256,918.9047770000003,889.4958940000004,128
1767954192,10:23:12,0.9228492861648732,0.07664692497629766,0.9994962111411708,3381.308455,3207.6956,58
1767954194,10:23:14,0.9150571530498741,0.08641475540331464,1.0014719084531887,152.25976599999998,194.51976599999998,22
1767954196,10:23:16,0.914689844428137,0.0893922627754699,1.004082107203607,28.067479,52.051921,11
1767954198,10:23:18,0.931734297450711,0.06921647769677075,1.0009507751474818,166.021832,165.35879,29
1767954200,10:23:20,0.934269149166073,0.06551952985610995,0.9997886790221829,299.798447,335.80987300000004,46
1767954202,10:23:22,0.9399999970264844,0.06460470823519933,1.0046047052616838,26.904182000000006,68.25274999999999,23
1767954204,10:23:24,0.9392890503673178,0.06146438794343758,1.0007534383107555,386.362166,420.46645,23
1767954206,10:23:26,0.933857147310734,0.06614285268926606,1.0,51.162565,51.162565,16
1767954208,10:23:28,0.9399999993599455,0.06000000043917595,0.9999999997991215,124.98933199999999,182.159332,10
1767954210,10:23:30,0.9333899796665461,0.06802903872709637,1.0014190183936424,186.303321,238.24226099999998,36
1767954212,10:23:32,0.9265783104224256,0.07570444095115392,1.0022827513735795,87.384505,67.491285,22
1767954214,10:23:34,0.9287639026691334,0.07750242553320467,1.006266328202338,26.697841,16.661285,9
1767954216,10:23:36,0.9294821103227313,0.07067708292052277,1.000159193243254,800.5567560000001,793.8467559999999,35
1767954218,10:23:38,0.9209537922485943,0.0749131101270387,0.995866902375633,132.67438499999997,81.96438500000001,23
1767954220,10:23:40,0.9268023632316942,0.07000000188030822,0.9968023651120024,39.091385,26.591385,11
1767954222,10:23:42,0.9236945695137686,0.07622380266432337,0.999918372178092,315.283812,325.36381199999994,29
1767954224,10:23:44,0.9241762336191973,0.07582376638080274,1.0,23.610183,23.610182999999996,11
1767954226,10:23:46,0.9299999131558748,0.06999999999999999,0.9999999131558748,16.926879,18.21,8
1767954228,10:23:48,0.9237933447445783,0.07842886041807148,1.0022222051626497,80.559132,59.32,10
1767954230,10:23:50,0.9407275737438471,0.05976037771165283,1.0004879514554998,368.22255099999995,283.695563,43
1767954232,10:23:52,0.9477435870941711,0.05204657280020956,0.9997901598943806,657.3092390000002,528.215952,49
1767954234,10:23:54,0.9399196102778914,0.060290746584884924,1.0002103568627763,225.590281,199.95006999999998,34
1767954236,10:23:56,0.9591279379628507,0.04079388625656325,0.9999218242194139,2271.7420500000007,2258.13205,51
1767954238,10:23:58,0.9600000000000001,0.039999999999999994,1.0,183.82495000000003,178.82495000000003,44
1767954240,10:24:00,0.9584413920519954,0.04119118496405105,0.9996325770160465,351.46747500000004,336.807475,33
1767954242,10:24:02,0.9553408748940396,0.04215803157308093,0.9974989064671206,136.07705,92.67705000000001,20
1767954244,10:24:04,0.9562376017803219,0.044198171866348356,1.0004357736466702,268.4458,264.4008,40
1767954246,10:24:06,0.9630591959104793,0.03584808843476933,0.9989072843452487,407.353748,443.28374799999995,38
1767954248,10:24:08,0.9672019721876998,0.030000000417202015,0.9972019726049017,410.038862,335.56886199999997,53
1767954250,10:24:10,0.9655730343149028,0.03246470027264042,0.9980377345875433,115.20306599999999,85.20306599999999,15
1767954252,10:24:12,0.9676280256781955,0.03116210603637712,0.9987901317145726,907.2610990000001,783.061099,38
1767954254,10:24:14,0.9665906552645551,0.033751257056150084,1.0003419123207051,810.4538479999999,797.203848,33
1767954256,10:24:16,0.959322808877313,0.032415066970688154,0.9917378758480012,225.340166,124.220166,29
1767954258,10:24:18,0.9728517198636507,0.02695955705344246,0.9998112769170932,129.07999999999998,124.62,18
1767954260,10:24:20,0.9788564161926219,0.021040210745402587,0.9998966269380245,350.5646,664.3846,41
1767954262,10:24:22,0.9728566163185507,0.023609343831430995,0.9964659601499817,235.36464999999998,418.16465,24
1767954264,10:24:24,0.9794890974282292,0.02,0.9994890974282292,336.6591,619.4591,14
1767954266,10:24:26,0.9709982166860538,0.025806292969344145,0.9968045096553979,363.405446,563.405446,42
1767954268,10:24:28,0.9701544620106756,0.0288034283519137,0.9989578903625893,1430.902,1020.432,31
1767954270,10:24:30,0.975591873641758,0.024557465275771406,1.0001493389175296,2192.1935839999996,1878.997465,44
1767954272,10:24:32,0.9788607594936709,0.02395604395604396,1.002816803449715,316.0,91.0,6
1767954274,10:24:34,0.9647086138847596,0.035476960857517385,1.000185574742277,602.790407,602.67,18
1767954276,10:24:36,0.9628575993050019,0.030000000000000002,0.992857599305002,126.93673299999999,38.6,11
1767954278,10:24:38,0.9643999999999999,0.033783783783783786,0.9981837837837837,125.0,185.0,17
1767954280,10:24:40,0.9700000000000002,0.030000000000000006,1.0000000000000002,572.5876,572.5876,12
1767954282,10:24:42,0.9699999998615572,0.030000000138442926,1.0,144.463866,144.463866,8
1767954284,10:24:44,0.9699999998375209,0.03000000016247908,1.0,123.092766,123.092766,6
1767954286,10:24:46,0.9654083923765377,0.03410257653863048,0.9995109689151682,132.894633,121.874633,15
1767954288,10:24:48,0.9635237000022535,0.03671211083322242,1.0002358108354759,449.24054800000005,481.460548,39
1767954290,10:24:50,0.9591845894274482,0.03000000010680224,0.9891845895342505,1030.5480309999998,468.15496499999995,28
1767954292,10:24:52,0.9601631081231515,0.039879864842487116,1.0000429729656386,919.635375,915.635375,18
1767954294,10:24:54,0.9529648241206029,0.047035175879396984,0.9999999999999999,199.0,199.0,16
1767954296,10:24:56,0.96,0.04,1.0,62.0,76.58,15
1767954298,10:24:58,0.9519653161565523,0.04000000000000001,0.9919653161565524,185.29665,50.72665,17
1767954300,10:25:00,0.9526094512570893,0.047605742549753645,1.0002151938068429,721.8949749999999,765.8949749999999,44
1767954302,10:25:02,0.9588927335640139,0.04,0.998892733564014,90.3125,56.80625,12
1767954304,10:25:04,0.9594217771658592,0.04245585021332504,1.0018776273791843,173.11665,183.27665,24
1767954306,10:25:06,0.9659948135638928,0.03348806956997041,0.9994828831338632,346.300998,318.800998,39
1767954308,10:25:08,0.9695507829254614,0.03056962532516843,1.0001204082506299,2389.0454990000003,1884.045499,35
1767954310,10:25:10,0.9696013608183434,0.030667973558921237,1.0002693343772646,295.003666,299.113666,23
1767954312,10:25:12,0.9682429697534789,0.03170464767440778,0.9999476174278867,260.837866,258.117866,14
1767954314,10:25:14,0.9676682677924943,0.03233173220750592,1.0000000000000002,107.216433,107.216433,20
1767954316,10:25:16,0.9687116262146355,0.030000000060475436,0.9987116262751109,187.212766,330.712766,16
1767954318,10:25:18,0.9659916117435589,0.03,0.9959916117435589,33.38,20.0,5
1767954320,10:25:20,0.9699999998135196,0.03145027507436953,1.001450274887889,160.874799,348.209832,19
1767954322,10:25:22,0.9680609540636043,0.030000000000000006,0.9980609540636043,90.56,73.0,11
1767954324,10:25:24,0.9584314690595939,0.030000000000000002,0.9884314690595939,632.6645999999998,211.68460000000002,29
1767954326,10:25:26,0.97,0.029999999999999995,1.0,30.0,30.0,6
1767954328,10:25:28,0.9700000000000001,0.029999999999999995,1.0,45.0,299.08000000000004,6
1767954330,10:25:30,0.9699999999999999,,,55.0,0,4
1767954332,10:25:32,0.9699999800560712,,,11.030926000000001,0,2
1767954334,10:25:34,0.9742449346545373,0.030000000000000006,1.0042449346545372,677.795873,71.64,12
1767954336,10:25:36,0.9774506930445584,0.03776023976023976,1.0152109328047982,298.944487,50.05,8
1767954338,10:25:38,0.9789659980485601,,,363.73244700000004,0,5
1767954340,10:25:40,0.9799997562351908,,,6.071426000000001,0,2
1767954342,10:25:42,0.9794497095434184,,,363.447953,0,6
1767954344,10:25:44,0.9799999744641917,,,118.265299,0,5
1767954346,10:25:46,0.9773515723018905,0.029999998760869562,1.00735157106276,145.671834,766.666665,8
1767954348,10:25:48,0.9799999984085721,0.029999971199998848,1.0099999696085709,1533.2142780000001,33.333332,6
1767954350,10:25:50,0.979999927737357,,,20.204077,0,4
1767954352,10:25:52,0.9799998772524909,,,5.051019,0,1
1767954354,10:25:54,0.9799999979034131,0.020000000000000007,0.9999999979034131,324.336666,304.1432,30
1767954356,10:25:56,0.98,0.02,1.0,5.051,5.051,3
1767954358,10:25:58,0.98,0.019999999999999997,1.0,14.1836,14.1836,6
1767954360,10:26:00,0.9799999999999999,0.025562296256231087,1.005562296256231,6.071400000000001,13.6814,5
1767954362,10:26:02,0.98,0.020000000000000004,1.0,1.0204,1.0204,3
1767954364,10:26:04,0.9800000000000003,0.020000000000000004,1.0000000000000002,352.99639999999994,341.0063999999999,28
1767954366,10:26:06,0.98,0.02,1.0,63.2629,63.2629,16
1767954368,10:26:08,0.9795006728866973,0.020932171271870564,1.000432844158568,282.17975,271.916082,20
1767954370,10:26:10,0.9791394113913119,0.019999999999999976,0.9991394113913119,2436.3563249999997,1456.92,96
1767954372,10:26:12,0.9843919338974574,0.01595374889706802,1.0003456827945254,77.3707,83.9807,13
1767954374,10:26:14,0.9896796796024684,0.010269239765981103,0.9999489193684495,1866.8808,1857.0808,25
1767954376,10:26:16,0.9876844494892169,0.0123155505107832,1.0,220.25,220.25,12
1767954378,10:26:18,0.981776830135039,0.01,0.991776830135039,28.14,5.0,5
1767954380,10:26:20,0.9898353682582341,0.010000000000000004,0.9998353682582342,313.42680000000007,308.2668,15
1767954382,10:26:22,0.9884497337805334,0.009999999999999998,0.9984497337805334,129.0101,342.5801,10
1767954384,10:26:24,0.9900000000000001,0.010000000000000002,1.0,417.4444,417.4444,23
1767954386,10:26:26,0.9895487052009203,0.010000000000000005,0.9995487052009203,2081.5661999999998,1987.6261999999997,49
1767954388,10:26:28,0.9886232468643011,0.012511202584124807,1.001134449448426,628.2172,730.3672,25
1767954390,10:26:30,0.9898974355676071,0.010000000000000002,0.9998974355676071,2923.0406000000003,2214.6305999999995,38
1767954392,10:26:32,0.9900774668723724,0.010000000000000002,1.0000774668723724,581.475005,329.03,23
1767954394,10:26:34,0.9900000000000001,0.01,1.0,364.14,200.0,15
1767954396,10:26:36,0.99,,,242.97,0,5
1767954398,10:26:38,0.9928958449161096,0.010000000000000002,1.0028958449161096,93.330029,20.58,7
1767954400,10:26:40,0.9900000000000001,,,25.69,0,3
1767954402,10:26:42,0.99,0.01,1.0,100.0,100.0,2
1767954404,10:26:44,0.998,,,1.0,0,1
1767954406,10:26:46,0.9907343494031041,0.009402886050754688,1.000137235453859,122.582002,120.58,7
1767954408,10:26:48,0.9989999609990385,,,25.025024,0,1
1767954410,10:26:50,0.99,0.01,1.0,200.0,200.0,2
1767954414,10:26:54,0.9899999999999999,,,839.99,0,8
1767954416,10:26:56,0.99,0.010000000000000002,1.0,63.47,20.58,4
1767954418,10:26:58,0.99,0.01,1.0,1126.1699999999998,999.0,13
1767954422,10:27:02,0.99,,,0.4,0,1
1767954424,10:27:04,0.9950258147954048,0.010000000000000002,1.0050258147954048,46.606024999999995,20.58,4
1767954426,10:27:06,0.9900000000000001,0.01,1.0,484.0,484.0,3
1767954428,10:27:08,0.9963139628952062,,,40.610009000000005,0,3
1767954430,10:27:10,0.9900563165195172,0.01,1.000056316519517,159.971001,100.0,4
1767954432,10:27:12,0.9908114934861553,,,371.870009,0,3
1767954434,10:27:14,0.99,,,1.02,0,1
1767954436,10:27:16,0.99,0.010000000000000002,1.0,20.58,20.58,2
1767954438,10:27:18,0.9990000008991001,,,10.010009,0,1
1767954444,10:27:24,0.9929450821671872,0.010000000000000002,1.0029450821671873,30.590009,20.58,3
1767954446,10:27:26,0.99,,,62.760000000000005,0,5
1767954448,10:27:28,0.9990000008991001,,,10.010009,0,1
1767954452,10:27:32,0.9910000000000001,0.009000000000000001,1.0,20.58,20.58,2
1767954454,10:27:34,0.9969099652280682,,,20.325014,0,3
1767954458,10:27:38,0.9960000000000001,0.004,1.0,10.04,10.04,2
1767954464,10:27:44,0.9901766437685735,0.01,1.0001766437685735,510.010009,500.0,3
1767954466,10:27:46,0.9920024558675913,0.002,0.9940024558675913,130.020039,10.0,3
1767954468,10:27:48,0.9926761866996594,0.009000000000000001,1.0016761866996593,191.10003799999998,20.58,5
1767954474,10:27:54,0.9920037602808476,0.005000000000000001,0.9970037602808476,40.050200000000004,102.3702,6
1767954476,10:27:56,0.9907135101874733,0.009286489812526673,1.0,1007.6100000000001,1007.61,5
1767954478,10:27:58,0.9903049012882079,0.009695098711792057,1.0,1443.09,1443.09,24
1767954480,10:28:00,0.9915485869144406,0.008451413085559429,1.0,25.83,25.83,4
1767954482,10:28:02,0.9900000000000001,0.01,1.0,154.0,154.0,6
1767954484,10:28:04,0.99,0.01,1.0,3941.8,3941.8,20
1767954486,10:28:06,0.9900000000000001,0.010000000000000002,1.0,626.92,606.92,5
1767954488,10:28:08,0.99,0.009999999999999998,1.0,26.19,20.19,3
1767954490,10:28:10,0.9902215292779202,0.009546315511451535,0.9997678447893718,2171.09,1060.12,5
1767954492,10:28:12,0.9900000000000003,0.01,1.0000000000000002,1584.2399999999998,1262.8,40
1767954494,10:28:14,0.9900000000000001,0.009849292617222085,0.9998492926172222,538.0600000000001,530.83,7
1767954496,10:28:16,0.9900000000000001,0.009510108994092686,0.9995101089940928,120.13,120.19,6
1767954498,10:28:18,0.99,0.01,1.0,106.0,100.0,3
1767954502,10:28:22,0.99,0.01,1.0,2000.0,2000.0,4
1767954506,10:28:26,0.99,0.01,1.0,100.0,100.0,2
1767954508,10:28:28,0.99,0.01,1.0,420.19,420.19,4
1767954510,10:28:30,0.9917999999999999,0.01,1.0017999999999998,250.0,200.0,3
1767954516,10:28:36,0.9987120960451893,0.002,1.0007120960451892,34.734733,10.0,3
1767954518,10:28:38,0.99,0.010000000000000002,1.0,20.58,20.58,2
1767954522,10:28:42,0.99,0.01,1.0,165.32,100.0,3
1767954524,10:28:44,0.99,0.01,1.0,300.0,300.0,2
1767954526,10:28:46,0.9909862378533024,0.009013762146697578,1.0,202.73,202.73,6
1767954534,10:28:54,0.9910000089100001,0.008752293658277925,0.999752302568278,111.11111,121.11111,3
1767954536,10:28:56,0.991,0.009000000000000001,1.0,18.75,18.75,2
1767954540,10:29:00,0.995,0.005,1.0,40.0402,40.0402,2
1767954542,10:29:02,0.995,0.005000000000000001,1.0,883.87,883.87,4
1767954544,10:29:04,0.9950000000000001,0.005000000000000001,1.0,20.83,20.83,2
1767954546,10:29:06,0.9950000000000001,0.005000000000000001,1.0,20.83,20.83,2
1767954548,10:29:08,0.995,,,1.24,0,1
1767954554,10:29:14,0.9949999999999999,,,10.0,0,1
1767954564,10:29:24,0.998,0.002,1.0,10.0,10.0,2
1767954568,10:29:28,0.9962007189934092,0.002,0.9982007189934092,50.07,20.04,3
1767954570,10:29:30,0.995,0.004999999999999999,1.0,20.19,20.19,2
1767954572,10:29:32,0.9980038922159564,0.002,1.0000038922159564,10.040039,10.0,2
1767954574,10:29:34,0.996194640804851,,,31.932071,0,2
1767954576,10:29:36,0.9952083775532214,0.005559046264757433,1.000767423817979,1454.374813,1209.56,12
1767954578,10:29:38,0.9900730119284294,0.009960007187271996,1.0000330191157014,1005.9999999999999,1836.58,16
1767954580,10:29:40,0.9900418680984783,0.009999999999999998,1.0000418680984782,430.35200199999997,106.92,8
1767954582,10:29:42,,0.01,,0,100.0,1
1767954584,10:29:44,0.9949999999999999,0.005,0.9999999999999999,40.0,40.0,4
1767954586,10:29:46,0.9989310760747824,0.003972057448536963,1.0029031335233194,290.175,326.20500000000004,4
1767954588,10:29:48,,0.009999999999999998,,0,20.19,1
1767954592,10:29:52,,0.002,,0,10.0,1
1767954594,10:29:54,0.999,0.007503918517512856,1.0065039185175129,29.719,670.279,3
1767954596,10:29:56,,0.001,,0,50.0,1
1767954600,10:30:00,,0.010000000000000002,,0,20.58,1
1767954602,10:30:02,,0.002,,0,10.0,1
1767954604,10:30:04,0.9989999999999999,0.0010004579684347416,1.0000004579684347,16212.480000000001,16201.99,10
1767954606,10:30:06,0.999,0.001,1.0,13510.0,13510.0,3
1767954620,10:30:20,0.9989999999999999,,,25.76,0,1
1767954650,10:30:50,0.9990000000000001,0.0010000000000000002,1.0,20.83,20.83,2
1767954654,10:30:54,0.999,,,10.74,0,1
1767954660,10:31:00,0.9990000000000001,0.0010000000000000002,1.0,20.83,20.83,2
1767954662,10:31:02,0.999,0.001,1.0,139.04,139.04,2
1767954672,10:31:12,0.9990000000000001,,,3.34,0,1
